-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
-0.912815	-1.825798
